timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1749550496673,3,GET Root,200,OK,User Load 1-35,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550496673,3,GET Root,200,OK,User Load 1-45,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550496674,2,GET Root,200,OK,User Load 1-65,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550496675,3,GET Root,200,OK,User Load 1-55,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550496678,2,GET Root,200,OK,User Load 1-15,text,true,,139,116,100,100,http://localhost:8080/,2,0,0
1749550496680,2,GET Root,200,OK,User Load 1-25,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550496689,3,GET Root,200,OK,User Load 1-5,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550496768,3,GET Root,200,OK,User Load 1-76,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550496769,3,GET Root,200,OK,User Load 1-66,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550496770,3,GET Root,200,OK,User Load 1-86,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550496770,3,GET Root,200,OK,User Load 1-96,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550496777,3,GET Root,200,OK,User Load 1-56,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550496778,3,GET Root,200,OK,User Load 1-26,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550496779,3,GET Root,200,OK,User Load 1-46,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550496780,3,GET Root,200,OK,User Load 1-36,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550496783,3,GET Root,200,OK,User Load 1-6,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550496784,2,GET Root,200,OK,User Load 1-16,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550496869,3,GET Root,200,OK,User Load 1-97,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550496869,4,GET Root,200,OK,User Load 1-67,text,true,,139,116,100,100,http://localhost:8080/,4,0,1
1749550496870,3,GET Root,200,OK,User Load 1-47,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550496872,6,GET Root,200,OK,User Load 1-77,text,true,,139,116,100,100,http://localhost:8080/,6,0,2
1749550496873,5,GET Root,200,OK,User Load 1-57,text,true,,139,116,100,100,http://localhost:8080/,5,0,1
1749550496873,5,GET Root,200,OK,User Load 1-87,text,true,,139,116,100,100,http://localhost:8080/,5,0,1
1749550496875,4,GET Root,200,OK,User Load 1-37,text,true,,139,116,100,100,http://localhost:8080/,3,0,2
1749550496874,5,GET Root,200,OK,User Load 1-27,text,true,,139,116,100,100,http://localhost:8080/,5,0,2
1749550496880,3,GET Root,200,OK,User Load 1-7,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550496883,2,GET Root,200,OK,User Load 1-17,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550496973,2,GET Root,200,OK,User Load 1-98,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550496973,3,GET Root,200,OK,User Load 1-68,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550496975,3,GET Root,200,OK,User Load 1-78,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550496975,3,GET Root,200,OK,User Load 1-48,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550496976,2,GET Root,200,OK,User Load 1-58,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550496977,3,GET Root,200,OK,User Load 1-88,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550496977,3,GET Root,200,OK,User Load 1-28,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550496977,3,GET Root,200,OK,User Load 1-38,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550496979,2,GET Root,200,OK,User Load 1-18,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550496983,2,GET Root,200,OK,User Load 1-8,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550497071,4,GET Root,200,OK,User Load 1-79,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550497071,4,GET Root,200,OK,User Load 1-99,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550497072,5,GET Root,200,OK,User Load 1-89,text,true,,139,116,100,100,http://localhost:8080/,5,0,3
1749550497073,5,GET Root,200,OK,User Load 1-29,text,true,,139,116,100,100,http://localhost:8080/,5,0,2
1749550497075,3,GET Root,200,OK,User Load 1-59,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550497075,4,GET Root,200,OK,User Load 1-49,text,true,,139,116,100,100,http://localhost:8080/,4,0,1
1749550497075,4,GET Root,200,OK,User Load 1-69,text,true,,139,116,100,100,http://localhost:8080/,4,0,1
1749550497079,3,GET Root,200,OK,User Load 1-39,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550497083,3,GET Root,200,OK,User Load 1-19,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550497083,3,GET Root,200,OK,User Load 1-9,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550497170,2,GET Root,200,OK,User Load 1-70,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550497172,2,GET Root,200,OK,User Load 1-90,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550497172,3,GET Root,200,OK,User Load 1-100,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550497172,3,GET Root,200,OK,User Load 1-50,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550497172,3,GET Root,200,OK,User Load 1-80,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550497173,3,GET Root,200,OK,User Load 1-60,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550497174,3,GET Root,200,OK,User Load 1-30,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550497174,3,GET Root,200,OK,User Load 1-40,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550497180,2,GET Root,200,OK,User Load 1-20,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550497183,2,GET Root,200,OK,User Load 1-10,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550497274,6,GET Root,200,OK,User Load 1-81,text,true,,139,116,100,100,http://localhost:8080/,6,0,1
1749550497275,5,GET Root,200,OK,User Load 1-71,text,true,,139,116,100,100,http://localhost:8080/,5,0,1
1749550497275,6,GET Root,200,OK,User Load 1-91,text,true,,139,116,100,100,http://localhost:8080/,5,0,1
1749550497276,5,GET Root,200,OK,User Load 1-51,text,true,,139,116,100,100,http://localhost:8080/,5,0,1
1749550497277,4,GET Root,200,OK,User Load 1-61,text,true,,139,116,100,100,http://localhost:8080/,4,0,1
1749550497280,4,GET Root,200,OK,User Load 1-21,text,true,,139,116,100,100,http://localhost:8080/,4,0,2
1749550497281,3,GET Root,200,OK,User Load 1-31,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550497283,3,GET Root,200,OK,User Load 1-41,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550497284,3,GET Root,200,OK,User Load 1-11,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550497374,4,GET Root,200,OK,User Load 1-72,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550497374,4,GET Root,200,OK,User Load 1-92,text,true,,139,116,100,100,http://localhost:8080/,4,0,1
1749550497374,4,GET Root,200,OK,User Load 1-82,text,true,,139,116,100,100,http://localhost:8080/,4,0,1
1749550497374,5,GET Root,200,OK,User Load 1-62,text,true,,139,116,100,100,http://localhost:8080/,5,0,1
1749550497380,3,GET Root,200,OK,User Load 1-52,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550497382,3,GET Root,200,OK,User Load 1-42,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550497382,3,GET Root,200,OK,User Load 1-22,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550497382,3,GET Root,200,OK,User Load 1-32,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550497383,2,GET Root,200,OK,User Load 1-12,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550497446,3,GET Root,200,OK,User Load 1-2,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550497447,3,GET Root,200,OK,User Load 1-1,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550497471,3,GET Root,200,OK,User Load 1-73,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550497472,3,GET Root,200,OK,User Load 1-93,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550497472,4,GET Root,200,OK,User Load 1-63,text,true,,139,116,100,100,http://localhost:8080/,4,0,1
1749550497473,4,GET Root,200,OK,User Load 1-83,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550497479,3,GET Root,200,OK,User Load 1-43,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550497481,3,GET Root,200,OK,User Load 1-53,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550497481,3,GET Root,200,OK,User Load 1-33,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550497496,3,GET Root,200,OK,User Load 1-13,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550497497,3,GET Root,200,OK,User Load 1-23,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550497497,3,GET Root,200,OK,User Load 1-3,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550497577,2,GET Root,200,OK,User Load 1-94,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550497577,3,GET Root,200,OK,User Load 1-74,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550497578,2,GET Root,200,OK,User Load 1-34,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550497581,2,GET Root,200,OK,User Load 1-24,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550497582,2,GET Root,200,OK,User Load 1-64,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550497582,2,GET Root,200,OK,User Load 1-54,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550497583,2,GET Root,200,OK,User Load 1-14,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550497583,3,GET Root,200,OK,User Load 1-84,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550497583,3,GET Root,200,OK,User Load 1-44,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550497591,3,GET Root,200,OK,User Load 1-4,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550497671,2,GET Root,200,OK,User Load 1-75,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550497672,2,GET Root,200,OK,User Load 1-85,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550497672,2,GET Root,200,OK,User Load 1-95,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550497676,2,GET Root,200,OK,User Load 1-45,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550497676,2,GET Root,200,OK,User Load 1-65,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550497676,3,GET Root,200,OK,User Load 1-35,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550497678,2,GET Root,200,OK,User Load 1-55,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550497680,1,GET Root,200,OK,User Load 1-15,text,true,,139,116,100,100,http://localhost:8080/,1,0,1
1749550497683,1,GET Root,200,OK,User Load 1-25,text,true,,139,116,100,100,http://localhost:8080/,1,0,0
1749550497692,2,GET Root,200,OK,User Load 1-5,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550497771,2,GET Root,200,OK,User Load 1-76,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550497772,2,GET Root,200,OK,User Load 1-66,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550497773,3,GET Root,200,OK,User Load 1-96,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550497773,3,GET Root,200,OK,User Load 1-86,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550497781,2,GET Root,200,OK,User Load 1-26,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550497781,2,GET Root,200,OK,User Load 1-56,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550497782,2,GET Root,200,OK,User Load 1-46,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550497783,2,GET Root,200,OK,User Load 1-36,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550497786,2,GET Root,200,OK,User Load 1-6,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550497787,2,GET Root,200,OK,User Load 1-16,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550497873,3,GET Root,200,OK,User Load 1-97,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550497874,2,GET Root,200,OK,User Load 1-67,text,true,,139,116,100,100,http://localhost:8080/,2,0,0
1749550497874,2,GET Root,200,OK,User Load 1-47,text,true,,139,116,100,100,http://localhost:8080/,2,0,0
1749550497879,2,GET Root,200,OK,User Load 1-37,text,true,,139,116,100,100,http://localhost:8080/,2,0,0
1749550497879,3,GET Root,200,OK,User Load 1-87,text,true,,139,116,100,100,http://localhost:8080/,3,0,0
1749550497879,3,GET Root,200,OK,User Load 1-77,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550497879,3,GET Root,200,OK,User Load 1-57,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550497880,3,GET Root,200,OK,User Load 1-27,text,true,,139,116,100,100,http://localhost:8080/,3,0,0
1749550497884,2,GET Root,200,OK,User Load 1-7,text,true,,139,116,100,100,http://localhost:8080/,2,0,0
1749550497886,2,GET Root,200,OK,User Load 1-17,text,true,,139,116,100,100,http://localhost:8080/,2,0,0
1749550497976,2,GET Root,200,OK,User Load 1-98,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550497977,2,GET Root,200,OK,User Load 1-68,text,true,,139,116,100,100,http://localhost:8080/,2,0,0
1749550497979,2,GET Root,200,OK,User Load 1-58,text,true,,139,116,100,100,http://localhost:8080/,2,0,0
1749550497979,2,GET Root,200,OK,User Load 1-48,text,true,,139,116,100,100,http://localhost:8080/,2,0,0
1749550497979,2,GET Root,200,OK,User Load 1-78,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550497981,2,GET Root,200,OK,User Load 1-38,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550497981,2,GET Root,200,OK,User Load 1-28,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550497981,2,GET Root,200,OK,User Load 1-88,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550497982,2,GET Root,200,OK,User Load 1-18,text,true,,139,116,100,100,http://localhost:8080/,2,0,0
1749550497986,2,GET Root,200,OK,User Load 1-8,text,true,,139,116,100,100,http://localhost:8080/,1,0,0
1749550498075,2,GET Root,200,OK,User Load 1-79,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498075,2,GET Root,200,OK,User Load 1-99,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498078,2,GET Root,200,OK,User Load 1-89,text,true,,139,116,100,100,http://localhost:8080/,2,0,0
1749550498078,2,GET Root,200,OK,User Load 1-29,text,true,,139,116,100,100,http://localhost:8080/,2,0,0
1749550498079,2,GET Root,200,OK,User Load 1-49,text,true,,139,116,100,100,http://localhost:8080/,2,0,0
1749550498079,2,GET Root,200,OK,User Load 1-59,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498080,2,GET Root,200,OK,User Load 1-69,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498083,1,GET Root,200,OK,User Load 1-39,text,true,,139,116,100,100,http://localhost:8080/,1,0,0
1749550498087,2,GET Root,200,OK,User Load 1-9,text,true,,139,116,100,100,http://localhost:8080/,2,0,0
1749550498087,2,GET Root,200,OK,User Load 1-19,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498173,2,GET Root,200,OK,User Load 1-70,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498175,2,GET Root,200,OK,User Load 1-90,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498175,3,GET Root,200,OK,User Load 1-100,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550498176,2,GET Root,200,OK,User Load 1-50,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498176,3,GET Root,200,OK,User Load 1-80,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550498176,3,GET Root,200,OK,User Load 1-60,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550498177,2,GET Root,200,OK,User Load 1-30,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498178,2,GET Root,200,OK,User Load 1-40,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498183,2,GET Root,200,OK,User Load 1-20,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498186,2,GET Root,200,OK,User Load 1-10,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498280,2,GET Root,200,OK,User Load 1-81,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498281,2,GET Root,200,OK,User Load 1-51,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498281,2,GET Root,200,OK,User Load 1-71,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498281,3,GET Root,200,OK,User Load 1-91,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550498282,2,GET Root,200,OK,User Load 1-61,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498284,2,GET Root,200,OK,User Load 1-21,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498285,2,GET Root,200,OK,User Load 1-31,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498287,2,GET Root,200,OK,User Load 1-11,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498287,2,GET Root,200,OK,User Load 1-41,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498378,2,GET Root,200,OK,User Load 1-72,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498378,3,GET Root,200,OK,User Load 1-92,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550498379,2,GET Root,200,OK,User Load 1-62,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498380,3,GET Root,200,OK,User Load 1-82,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550498383,2,GET Root,200,OK,User Load 1-52,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498385,3,GET Root,200,OK,User Load 1-22,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550498385,3,GET Root,200,OK,User Load 1-42,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550498386,3,GET Root,200,OK,User Load 1-12,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550498386,3,GET Root,200,OK,User Load 1-32,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550498450,2,GET Root,200,OK,User Load 1-1,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498450,3,GET Root,200,OK,User Load 1-2,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550498475,2,GET Root,200,OK,User Load 1-93,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498475,3,GET Root,200,OK,User Load 1-73,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550498476,2,GET Root,200,OK,User Load 1-63,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498477,2,GET Root,200,OK,User Load 1-83,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498482,3,GET Root,200,OK,User Load 1-43,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550498484,2,GET Root,200,OK,User Load 1-53,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498485,2,GET Root,200,OK,User Load 1-33,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498500,2,GET Root,200,OK,User Load 1-13,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498500,3,GET Root,200,OK,User Load 1-23,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498501,2,GET Root,200,OK,User Load 1-3,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498580,3,GET Root,200,OK,User Load 1-94,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550498581,2,GET Root,200,OK,User Load 1-34,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498580,4,GET Root,200,OK,User Load 1-74,text,true,,139,116,100,100,http://localhost:8080/,4,0,2
1749550498583,3,GET Root,200,OK,User Load 1-24,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550498585,2,GET Root,200,OK,User Load 1-54,text,true,,139,116,100,100,http://localhost:8080/,2,0,0
1749550498585,3,GET Root,200,OK,User Load 1-64,text,true,,139,116,100,100,http://localhost:8080/,3,0,0
1749550498585,3,GET Root,200,OK,User Load 1-14,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550498586,3,GET Root,200,OK,User Load 1-44,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550498586,3,GET Root,200,OK,User Load 1-84,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550498594,2,GET Root,200,OK,User Load 1-4,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498673,3,GET Root,200,OK,User Load 1-75,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550498674,2,GET Root,200,OK,User Load 1-85,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498674,3,GET Root,200,OK,User Load 1-95,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550498678,2,GET Root,200,OK,User Load 1-45,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498679,3,GET Root,200,OK,User Load 1-35,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550498679,3,GET Root,200,OK,User Load 1-65,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550498681,2,GET Root,200,OK,User Load 1-55,text,true,,139,116,100,100,http://localhost:8080/,2,0,0
1749550498682,2,GET Root,200,OK,User Load 1-15,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498686,2,GET Root,200,OK,User Load 1-25,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498695,2,GET Root,200,OK,User Load 1-5,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498774,2,GET Root,200,OK,User Load 1-76,text,true,,139,116,100,100,http://localhost:8080/,2,0,0
1749550498775,1,GET Root,200,OK,User Load 1-66,text,true,,139,116,100,100,http://localhost:8080/,1,0,0
1749550498776,2,GET Root,200,OK,User Load 1-96,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498776,2,GET Root,200,OK,User Load 1-86,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498784,1,GET Root,200,OK,User Load 1-26,text,true,,139,116,100,100,http://localhost:8080/,1,0,0
1749550498784,2,GET Root,200,OK,User Load 1-56,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498784,3,GET Root,200,OK,User Load 1-46,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498786,1,GET Root,200,OK,User Load 1-36,text,true,,139,116,100,100,http://localhost:8080/,1,0,0
1749550498789,1,GET Root,200,OK,User Load 1-6,text,true,,139,116,100,100,http://localhost:8080/,1,0,0
1749550498790,1,GET Root,200,OK,User Load 1-16,text,true,,139,116,100,100,http://localhost:8080/,1,0,0
1749550498876,2,GET Root,200,OK,User Load 1-97,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498877,2,GET Root,200,OK,User Load 1-47,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498877,2,GET Root,200,OK,User Load 1-67,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498882,2,GET Root,200,OK,User Load 1-87,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498882,2,GET Root,200,OK,User Load 1-37,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498883,2,GET Root,200,OK,User Load 1-57,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498883,2,GET Root,200,OK,User Load 1-27,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498883,2,GET Root,200,OK,User Load 1-77,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498886,2,GET Root,200,OK,User Load 1-7,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498888,2,GET Root,200,OK,User Load 1-17,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498978,2,GET Root,200,OK,User Load 1-98,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498979,2,GET Root,200,OK,User Load 1-68,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498981,2,GET Root,200,OK,User Load 1-58,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498981,3,GET Root,200,OK,User Load 1-48,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550498982,2,GET Root,200,OK,User Load 1-78,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550498983,3,GET Root,200,OK,User Load 1-28,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550498983,3,GET Root,200,OK,User Load 1-38,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550498984,3,GET Root,200,OK,User Load 1-18,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550498984,3,GET Root,200,OK,User Load 1-88,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550498988,2,GET Root,200,OK,User Load 1-8,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550499077,2,GET Root,200,OK,User Load 1-79,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550499077,3,GET Root,200,OK,User Load 1-99,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550499080,2,GET Root,200,OK,User Load 1-29,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550499080,3,GET Root,200,OK,User Load 1-89,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550499081,2,GET Root,200,OK,User Load 1-49,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550499082,2,GET Root,200,OK,User Load 1-59,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550499082,3,GET Root,200,OK,User Load 1-69,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550499085,2,GET Root,200,OK,User Load 1-39,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550499089,2,GET Root,200,OK,User Load 1-9,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550499089,3,GET Root,200,OK,User Load 1-19,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550499175,3,GET Root,200,OK,User Load 1-70,text,true,,139,116,100,100,http://localhost:8080/,2,0,1
1749550499178,3,GET Root,200,OK,User Load 1-90,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550499179,3,GET Root,200,OK,User Load 1-80,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550499179,3,GET Root,200,OK,User Load 1-100,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550499179,4,GET Root,200,OK,User Load 1-50,text,true,,139,116,100,100,http://localhost:8080/,3,0,1
1749550499179,4,GET Root,200,OK,User Load 1-60,text,true,,139,116,100,100,http://localhost:8080/,4,0,1
